0.1262 , -1.4158 , 119.0407 , -0.7090 , 0.1526 , -0.6655 , 2.78
0.0706 , -1.5277 , 127.5911 , -0.6958 , 0.1538 , -0.6603 , 2.79
0.3671 , -1.7742 , 133.6757 , -0.6829 , 0.1551 , -0.6553 , 2.80
0.2654 , -1.8839 , 142.6500 , -0.6700 , 0.1565 , -0.6505 , 2.81
0.1101 , -1.3344 , 156.5004 , -0.6574 , 0.1580 , -0.6459 , 2.82
0.0683 , -1.6083 , 162.4497 , -0.6449 , 0.1597 , -0.6415 , 2.83
0.2129 , -1.5690 , 170.1958 , -0.6326 , 0.1614 , -0.6373 , 2.84
0.3408 , -1.4737 , 177.5008 , -0.6204 , 0.1633 , -0.6333 , 2.85
0.4297 , -1.6385 , -175.9864 , -0.6084 , 0.1652 , -0.6295 , 2.86
0.3368 , -1.8386 , -165.7493 , -0.5966 , 0.1672 , -0.6258 , 2.87
0.2553 , -1.4485 , -150.9003 , -0.5850 , 0.1693 , -0.6223 , 2.88
0.0846 , -1.6107 , -140.9564 , -0.5735 , 0.1715 , -0.6189 , 2.89
0.2429 , -1.5354 , -130.7783 , -0.5622 , 0.1737 , -0.6157 , 2.90
0.4068 , -1.7140 , -120.7286 , -0.5511 , 0.1760 , -0.6127 , 2.91
0.4344 , -1.4237 , -105.4037 , -0.5401 , 0.1784 , -0.6098 , 2.92
0.3248 , -1.4118 , -92.8742 , -0.5294 , 0.1808 , -0.6070 , 2.93
0.6162 , -1.4337 , -82.6002 , -0.5188 , 0.1832 , -0.6044 , 2.94
0.7324 , -1.2201 , -68.6071 , -0.5083 , 0.1857 , -0.6019 , 2.95
0.5006 , -1.1723 , -50.9189 , -0.4981 , 0.1882 , -0.5996 , 2.96
0.6107 , -1.3977 , -40.7455 , -0.4880 , 0.1907 , -0.5973 , 2.97
0.5877 , -1.3362 , -25.6221 , -0.4781 , 0.1933 , -0.5952 , 2.98
0.7269 , -0.9917 , -12.1756 , -0.4684 , 0.1958 , -0.5932 , 2.99
0.6282 , -1.3334 , -5.1164 , -0.4588 , 0.1984 , -0.5913 , 3.00
0.3540 , -1.7098 , 1.2806 , -0.4495 , 0.2010 , -0.5895 , 3.01
